Term	Gene
GO:0005886	Q61982
GO:0006355	Q61982
GO:0007219	Q61982
GO:0007411	Q61982
GO:0009986	Q61982
GO:0014016	Q61982
GO:0015629	Q61982
GO:0019899	Q61982
GO:0030182	Q61982
GO:0030900	Q61982
GO:0038023	Q61982
GO:0042802	Q61982
GO:0043235	Q61982
GO:0045596	Q61982
GO:0045665	Q61982
GO:0045944	Q61982
GO:0048661	Q61982
GO:0048663	Q61982
GO:0048844	Q61982
GO:0072104	Q61982
GO:0001527	P58459
GO:0004222	P58459
GO:0005576	P58459
GO:0006508	P58459
GO:0030198	P58459
GO:0031012	P58459
GO:0046872	P58459
GO:0062023	P58459
GO:0001695	Q4SBY6
GO:0005737	Q4SBY6
GO:0032259	Q4SBY6
GO:0046539	Q4SBY6
GO:0004930	O97831
GO:0005615	O97831
GO:0005886	O97831
GO:0007157	O97831
GO:0007165	O97831
GO:0007166	O97831
GO:0016524	O97831
GO:0030246	O97831
GO:0030424	O97831
GO:0030426	O97831
GO:0035584	O97831
GO:0042734	O97831
GO:0043005	O97831
GO:0045202	O97831
GO:0050839	O97831
GO:0090129	O97831
GO:0000139	Q8NET6
GO:0001537	Q8NET6
GO:0008146	Q8NET6
GO:0016020	Q8NET6
GO:0016051	Q8NET6
GO:0030166	Q8NET6
GO:0030206	Q8NET6
GO:0047756	Q8NET6
GO:0004993	O42384
GO:0005886	O42384
GO:0007198	O42384
GO:0007210	O42384
GO:0007610	O42384
GO:0019229	O42384
GO:0046883	O42384
GO:0050795	O42384
GO:0001822	Q9ULZ9
GO:0004222	Q9ULZ9
GO:0005576	Q9ULZ9
GO:0005886	Q9ULZ9
GO:0006508	Q9ULZ9
GO:0008047	Q9ULZ9
GO:0008270	Q9ULZ9
GO:0030198	Q9ULZ9
GO:0030574	Q9ULZ9
GO:0031012	Q9ULZ9
GO:0042756	Q9ULZ9
GO:0070006	Q9ULZ9
GO:0001666	P43137
GO:0001934	P43137
GO:0003309	P43137
GO:0005102	P43137
GO:0005615	P43137
GO:0005829	P43137
GO:0007494	P43137
GO:0008083	P43137
GO:0008284	P43137
GO:0008285	P43137
GO:0010467	P43137
GO:0010628	P43137
GO:0014065	P43137
GO:0019902	P43137
GO:0019903	P43137
GO:0030426	P43137
GO:0031667	P43137
GO:0032590	P43137
GO:0032809	P43137
GO:0032991	P43137
GO:0038023	P43137
GO:0042060	P43137
GO:0042588	P43137
GO:0042802	P43137
GO:0042834	P43137
GO:0043434	P43137
GO:0044278	P43137
GO:0045178	P43137
GO:0048471	P43137
GO:0055074	P43137
GO:0061844	P43137
GO:0062023	P43137
GO:0070492	P43137
GO:0097421	P43137
GO:0140678	P43137
GO:1903492	P43137
GO:1903861	P43137
GO:1904692	P43137
GO:1904699	P43137
GO:1990785	P43137
GO:1990798	P43137
GO:1990864	P43137
GO:1990869	P43137
GO:1990878	P43137
GO:0005777	P31228
GO:0006533	P31228
GO:0008445	P31228
GO:0019478	P31228
GO:0071949	P31228
GO:0005789	P09875
GO:0006805	P09875
GO:0008210	P09875
GO:0015020	P09875
GO:0018411	P09875
GO:0018412	P09875
GO:0032496	P09875
GO:0043231	P09875
GO:0052695	P09875
GO:0070980	P09875
GO:0071361	P09875
GO:0071378	P09875
GO:0071385	P09875
GO:0071394	P09875
GO:0002116	Q80UG2
GO:0005886	Q80UG2
GO:0007162	Q80UG2
GO:0007399	Q80UG2
GO:0007411	Q80UG2
GO:0008045	Q80UG2
GO:0008360	Q80UG2
GO:0017154	Q80UG2
GO:0021602	Q80UG2
GO:0021610	Q80UG2
GO:0021612	Q80UG2
GO:0021615	Q80UG2
GO:0021636	Q80UG2
GO:0021637	Q80UG2
GO:0021644	Q80UG2
GO:0021784	Q80UG2
GO:0021785	Q80UG2
GO:0021793	Q80UG2
GO:0021960	Q80UG2
GO:0030334	Q80UG2
GO:0035050	Q80UG2
GO:0043087	Q80UG2
GO:0048485	Q80UG2
GO:0048812	Q80UG2
GO:0048841	Q80UG2
GO:0050772	Q80UG2
GO:0050923	Q80UG2
GO:0071526	Q80UG2
GO:0097492	Q80UG2
GO:0099558	Q80UG2
GO:0150053	Q80UG2
GO:1902287	Q80UG2
GO:0005737	Q68FI3
GO:0033981	Q68FI3
GO:0042438	Q68FI3
GO:0001841	Q08E40
GO:0005385	Q08E40
GO:0005886	Q08E40
GO:0007165	Q08E40
GO:0010975	Q08E40
GO:0030003	Q08E40
GO:0031113	Q08E40
GO:0048471	Q08E40
GO:0071578	Q08E40
GO:0140410	Q08E40
GO:1990138	Q08E40
GO:0003723	Q9P127
GO:0005634	Q9P127
GO:0005737	Q9P127
GO:0051028	Q9P127
GO:0000785	P0C7M4
GO:0000977	P0C7M4
GO:0000981	P0C7M4
GO:0005634	P0C7M4
GO:0006357	P0C7M4
GO:0010628	P0C7M4
GO:0005634	O14599
GO:0007283	O14599
GO:0007338	O14599
GO:0032399	O14599
GO:0000049	C4P6S0
GO:0005634	C4P6S0
GO:0005737	C4P6S0
GO:0005739	C4P6S0
GO:0005762	C4P6S0
GO:0008168	C4P6S0
GO:0009383	C4P6S0
GO:0016428	C4P6S0
GO:0030488	C4P6S0
GO:0031167	C4P6S0
GO:0001525	O95971
GO:0002250	O95971
GO:0002385	O95971
GO:0002729	O95971
GO:0002857	O95971
GO:0005102	O95971
GO:0005576	O95971
GO:0005886	O95971
GO:0014065	O95971
GO:0016525	O95971
GO:0019900	O95971
GO:0023024	O95971
GO:0031295	O95971
GO:0032393	O95971
GO:0032394	O95971
GO:0032397	O95971
GO:0032729	O95971
GO:0043323	O95971
GO:0045087	O95971
GO:0045954	O95971
GO:0050829	O95971
GO:0050860	O95971
GO:1900280	O95971
GO:1905675	O95971
GO:2000353	O95971
GO:0002218	O14862
GO:0002221	O14862
GO:0002230	O14862
GO:0003690	O14862
GO:0005654	O14862
GO:0005737	O14862
GO:0005739	O14862
GO:0005829	O14862
GO:0006915	O14862
GO:0006954	O14862
GO:0006955	O14862
GO:0006974	O14862
GO:0007420	O14862
GO:0032088	O14862
GO:0032731	O14862
GO:0033209	O14862
GO:0035458	O14862
GO:0035591	O14862
GO:0035861	O14862
GO:0038187	O14862
GO:0042802	O14862
GO:0043029	O14862
GO:0045087	O14862
GO:0050729	O14862
GO:0050795	O14862
GO:0051092	O14862
GO:0051607	O14862
GO:0051898	O14862
GO:0070050	O14862
GO:0070269	O14862
GO:0071466	O14862
GO:0097169	O14862
GO:0140608	O14862
GO:0140970	O14862
GO:1904270	O14862
GO:2001056	O14862
GO:0000978	Q6ZS27
GO:0003700	Q6ZS27
GO:0005634	Q6ZS27
GO:0006357	Q6ZS27
GO:0046872	Q6ZS27
GO:0008047	P0DN84
GO:0031449	P0DN84
GO:0033017	P0DN84
GO:1901894	P0DN84
GO:1902082	P0DN84
GO:0000978	B4DX44
GO:0000981	B4DX44
GO:0005634	B4DX44
GO:0006355	B4DX44
GO:0046872	B4DX44
GO:0000122	B1APH4
GO:0000785	B1APH4
GO:0000981	B1APH4
GO:0001227	B1APH4
GO:0003677	B1APH4
GO:0005634	B1APH4
GO:0046872	B1APH4
GO:0004867	P29622
GO:0005576	P29622
GO:0005615	P29622
GO:0010951	P29622
GO:0031089	P29622
GO:0070062	P29622
GO:0000786	P04554
GO:0001673	P04554
GO:0003677	P04554
GO:0005634	P04554
GO:0005654	P04554
GO:0006997	P04554
GO:0007283	P04554
GO:0007286	P04554
GO:0008270	P04554
GO:0030261	P04554
GO:0046870	P04554
GO:0051276	P04554
GO:0003924	Q8IVW1
GO:0005525	Q8IVW1
GO:0005794	Q8IVW1
GO:0006886	Q8IVW1
GO:0016192	Q8IVW1
GO:0003140	Q8N907
GO:0003281	Q8N907
GO:0003283	Q8N907
GO:0005576	Q8N907
GO:0005615	Q8N907
GO:0016015	Q8N907
GO:0023019	Q8N907
GO:0030512	Q8N907
GO:0030514	Q8N907
GO:0035582	Q8N907
GO:0038101	Q8N907
GO:0061371	Q8N907
GO:1900108	Q8N907
GO:1900176	Q8N907
GO:0000978	O95780
GO:0000981	O95780
GO:0005634	O95780
GO:0006355	O95780
GO:0046872	O95780
GO:0003714	Q96D98
GO:0005634	Q96D98
GO:0005654	Q96D98
GO:0007517	Q96D98
GO:0030154	Q96D98
GO:0042802	Q96D98
GO:0045662	Q96D98
GO:0045892	Q96D98
GO:0002430	O75388
GO:0004875	O75388
GO:0004930	O75388
GO:0004982	O75388
GO:0005886	O75388
GO:0006954	O75388
GO:0007186	O75388
GO:0007200	O75388
GO:0007204	O75388
GO:0000785	A6NFQ7
GO:0000978	A6NFQ7
GO:0000981	A6NFQ7
GO:0005634	A6NFQ7
GO:0006357	A6NFQ7
GO:1990837	A6NFQ7
GO:0000978	Q8TBC5
GO:0000981	Q8TBC5
GO:0005634	Q8TBC5
GO:0006357	Q8TBC5
GO:0046872	Q8TBC5
GO:0005886	Q6FDF5
GO:0022857	Q6FDF5
GO:0071705	Q6FDF5
GO:0000287	Q4ZR90
GO:0001727	Q4ZR90
GO:0005524	Q4ZR90
GO:0005737	Q4ZR90
GO:0008654	Q4ZR90
GO:0005576	P0DMR4
GO:0006817	P0DMR4
GO:0007155	P0DMR4
GO:0042301	P0DMR4
GO:0042597	P0DMR4
GO:0000156	Q221I1
GO:0005737	Q221I1
GO:0006482	Q221I1
GO:0006935	Q221I1
GO:0008984	Q221I1
GO:0018277	Q221I1
GO:0050568	Q221I1
GO:0005737	A9BUC2
GO:0006807	A9BUC2
GO:0016151	A9BUC2
GO:0005737	Q59967
GO:0009001	Q59967
GO:0019344	Q59967
GO:0031470	Q59967
GO:0043886	Q59967
GO:0005262	O75762
GO:0005886	O75762
GO:0006811	O75762
GO:0006874	O75762
GO:0007166	O75762
GO:0009409	O75762
GO:0009410	O75762
GO:0010033	O75762
GO:0014070	O75762
GO:0015267	O75762
GO:0015278	O75762
GO:0019233	O75762
GO:0032421	O75762
GO:0042802	O75762
GO:0048265	O75762
GO:0050955	O75762
GO:0050966	O75762
GO:0050968	O75762
GO:0051289	O75762
GO:0070301	O75762
GO:0070588	O75762
GO:0071310	O75762
GO:0097604	O75762
GO:0003777	O88658
GO:0005524	O88658
GO:0005739	O88658
GO:0005871	O88658
GO:0005874	O88658
GO:0005875	O88658
GO:0007018	O88658
GO:0007270	O88658
GO:0007274	O88658
GO:0008017	O88658
GO:0008021	O88658
GO:0008089	O88658
GO:0008574	O88658
GO:0010628	O88658
GO:0010970	O88658
GO:0016020	O88658
GO:0016192	O88658
GO:0016887	O88658
GO:0019900	O88658
GO:0030424	O88658
GO:0030425	O88658
GO:0030659	O88658
GO:0030705	O88658
GO:0031410	O88658
GO:0032418	O88658
GO:0043005	O88658
GO:0047497	O88658
GO:0097110	O88658
GO:1904115	O88658
GO:1904647	O88658
GO:1990048	O88658
GO:1990049	O88658
GO:1990090	O88658
GO:1990778	O88658
GO:0003729	Q5ZI08
GO:0006357	Q5ZI08
GO:0006368	Q5ZI08
GO:0032044	Q5ZI08
GO:0032784	Q5ZI08
GO:0140673	Q5ZI08
GO:0003677	A1JI38
GO:0003700	A1JI38
GO:0005737	A1JI38
GO:0006633	A1JI38
GO:0045717	A1JI38
GO:0004888	P23485
GO:0005886	P23485
GO:0006879	P23485
GO:0016989	P23485
GO:0023019	P23485
GO:0034755	P23485
GO:0042597	P23485
GO:2000142	P23485
GO:0004817	C3JYD3
GO:0005524	C3JYD3
GO:0005737	C3JYD3
GO:0006423	C3JYD3
GO:0008270	C3JYD3
GO:0003143	P60882
GO:0005509	P60882
GO:0005634	P60882
GO:0007368	P60882
GO:0010468	P60882
GO:0016020	P60882
GO:0030326	P60882
GO:0030509	P60882
GO:0035108	P60882
GO:0042074	P60882
GO:0045879	P60882
GO:0048704	P60882
GO:0048842	P60882
GO:0055113	P60882
GO:0060971	P60882
GO:0060972	P60882
GO:0060976	P60882
GO:0061371	P60882
GO:0071907	P60882
GO:0097094	P60882
GO:0097155	P60882
GO:0005789	O95427
GO:0005829	O95427
GO:0005886	O95427
GO:0006506	O95427
GO:0016020	O95427
GO:0016254	O95427
GO:0051377	O95427
GO:0005886	Q51392
GO:0016746	Q51392
GO:0042121	Q51392
GO:0051979	Q51392
GO:0005886	Q887P9
GO:0016757	Q887P9
GO:0042121	Q887P9
GO:0005737	A4XQ64
GO:0006479	A4XQ64
GO:0042054	A4XQ64
GO:0003723	O22969
GO:0003729	O22969
GO:0005634	O22969
GO:0005783	O22969
GO:0006364	O22969
GO:0003735	Q8T5Z4
GO:0005840	Q8T5Z4
GO:0006412	Q8T5Z4
GO:1990904	Q8T5Z4
GO:0000492	Q9WTM5
GO:0000723	Q9WTM5
GO:0000786	Q9WTM5
GO:0000791	Q9WTM5
GO:0000812	Q9WTM5
GO:0000978	Q9WTM5
GO:0000979	Q9WTM5
GO:0001094	Q9WTM5
GO:0003678	Q9WTM5
GO:0003714	Q9WTM5
GO:0005524	Q9WTM5
GO:0005634	Q9WTM5
GO:0005654	Q9WTM5
GO:0005737	Q9WTM5
GO:0005813	Q9WTM5
GO:0005829	Q9WTM5
GO:0006275	Q9WTM5
GO:0006281	Q9WTM5
GO:0006282	Q9WTM5
GO:0006310	Q9WTM5
GO:0006338	Q9WTM5
GO:0006355	Q9WTM5
GO:0006357	Q9WTM5
GO:0008013	Q9WTM5
GO:0016020	Q9WTM5
GO:0016363	Q9WTM5
GO:0016573	Q9WTM5
GO:0016887	Q9WTM5
GO:0017025	Q9WTM5
GO:0031011	Q9WTM5
GO:0031490	Q9WTM5
GO:0033044	Q9WTM5
GO:0034644	Q9WTM5
GO:0035066	Q9WTM5
GO:0035267	Q9WTM5
GO:0042802	Q9WTM5
GO:0042803	Q9WTM5
GO:0042981	Q9WTM5
GO:0043531	Q9WTM5
GO:0043967	Q9WTM5
GO:0043968	Q9WTM5
GO:0045739	Q9WTM5
GO:0045893	Q9WTM5
GO:0045944	Q9WTM5
GO:0045995	Q9WTM5
GO:0051117	Q9WTM5
GO:0051726	Q9WTM5
GO:0060382	Q9WTM5
GO:0071169	Q9WTM5
GO:0071339	Q9WTM5
GO:0071392	Q9WTM5
GO:0090090	Q9WTM5
GO:0097255	Q9WTM5
GO:0101031	Q9WTM5
GO:0120293	Q9WTM5
GO:0140585	Q9WTM5
GO:1904507	Q9WTM5
GO:1905168	Q9WTM5
GO:1990062	Q9WTM5
GO:1990904	Q9WTM5
GO:2000779	Q9WTM5
GO:0003735	Q4R8Z2
GO:0005737	Q4R8Z2
GO:0006412	Q4R8Z2
GO:0015934	Q4R8Z2
GO:0017148	Q4R8Z2
GO:0097452	Q4R8Z2
GO:1901194	Q4R8Z2
GO:0003735	Q962T1
GO:0005840	Q962T1
GO:0006412	Q962T1
GO:1990904	Q962T1
GO:0000900	Q3SZ20
GO:0002082	Q3SZ20
GO:0003682	Q3SZ20
GO:0004372	Q3SZ20
GO:0005634	Q3SZ20
GO:0005737	Q3SZ20
GO:0005739	Q3SZ20
GO:0005743	Q3SZ20
GO:0005759	Q3SZ20
GO:0005829	Q3SZ20
GO:0006544	Q3SZ20
GO:0006563	Q3SZ20
GO:0006565	Q3SZ20
GO:0006730	Q3SZ20
GO:0008270	Q3SZ20
GO:0009113	Q3SZ20
GO:0015630	Q3SZ20
GO:0019264	Q3SZ20
GO:0030170	Q3SZ20
GO:0034340	Q3SZ20
GO:0035999	Q3SZ20
GO:0042645	Q3SZ20
GO:0042803	Q3SZ20
GO:0046653	Q3SZ20
GO:0046655	Q3SZ20
GO:0048027	Q3SZ20
GO:0051262	Q3SZ20
GO:0051289	Q3SZ20
GO:0070129	Q3SZ20
GO:0070536	Q3SZ20
GO:0070552	Q3SZ20
GO:0070905	Q3SZ20
GO:1903715	Q3SZ20
GO:0000463	Q95Y89
GO:0000466	Q95Y89
GO:0003723	Q95Y89
GO:0005654	Q95Y89
GO:0019915	Q95Y89
GO:0030687	Q95Y89
GO:0043021	Q95Y89
GO:0070545	Q95Y89
GO:0005384	P0DO17
GO:0005774	P0DO17
GO:0006880	P0DO17
GO:0030026	P0DO17
GO:0034755	P0DO17
GO:0042803	P0DO17
GO:0046872	P0DO17
GO:0000146	P34109
GO:0005524	P34109
GO:0005543	P34109
GO:0005547	P34109
GO:0005737	P34109
GO:0005829	P34109
GO:0005886	P34109
GO:0005911	P34109
GO:0006897	P34109
GO:0006911	P34109
GO:0007015	P34109
GO:0015629	P34109
GO:0030041	P34109
GO:0030050	P34109
GO:0030175	P34109
GO:0031143	P34109
GO:0031252	P34109
GO:0031982	P34109
GO:0032027	P34109
GO:0043327	P34109
GO:0045160	P34109
GO:0051015	P34109
GO:0051233	P34109
GO:0061851	P34109
GO:0062201	P34109
GO:0070687	P34109
GO:0004382	O55026
GO:0005524	O55026
GO:0005604	O55026
GO:0005886	O55026
GO:0007186	O55026
GO:0009134	O55026
GO:0009181	O55026
GO:0009986	O55026
GO:0016887	O55026
GO:0017110	O55026
GO:0017111	O55026
GO:0030168	O55026
GO:0031253	O55026
GO:0042802	O55026
GO:0043262	O55026
GO:0044297	O55026
GO:0045134	O55026
GO:0071354	O55026
GO:0005524	Q3UMC0
GO:0005737	Q3UMC0
GO:0005739	Q3UMC0
GO:0005819	Q3UMC0
GO:0007283	Q3UMC0
GO:0007420	Q3UMC0
GO:0016887	Q3UMC0
GO:0030154	Q3UMC0
GO:0042273	Q3UMC0
GO:1990275	Q3UMC0
GO:0004565	Q54GE1
GO:0005764	Q54GE1
GO:0005773	Q54GE1
GO:0005975	Q54GE1
GO:0000045	Q6P4T0
GO:0000407	Q6P4T0
GO:0000422	Q6P4T0
GO:0005789	Q6P4T0
GO:0005811	Q6P4T0
GO:0032266	Q6P4T0
GO:0034045	Q6P4T0
GO:0034727	Q6P4T0
GO:0044232	Q6P4T0
GO:0044805	Q6P4T0
GO:0061709	Q6P4T0
GO:0120013	Q6P4T0
GO:2000786	Q6P4T0
GO:0000149	Q925C0
GO:0001786	Q925C0
GO:0005509	Q925C0
GO:0005513	Q925C0
GO:0005544	Q925C0
GO:0005546	Q925C0
GO:0014059	Q925C0
GO:0017156	Q925C0
GO:0017158	Q925C0
GO:0030141	Q925C0
GO:0030276	Q925C0
GO:0030667	Q925C0
GO:0030672	Q925C0
GO:0031045	Q925C0
GO:0042802	Q925C0
GO:0045956	Q925C0
GO:0050796	Q925C0
GO:0071277	Q925C0
GO:0098686	Q925C0
GO:0099502	Q925C0
GO:0000785	P30664
GO:0003677	P30664
GO:0003678	P30664
GO:0003682	P30664
GO:0005524	P30664
GO:0006268	P30664
GO:0006270	P30664
GO:0007049	P30664
GO:0016887	P30664
GO:0030174	P30664
GO:0042555	P30664
GO:0046872	P30664
GO:0071162	P30664
GO:0000423	Q9ESE1
GO:0005764	Q9ESE1
GO:0005765	Q9ESE1
GO:0005783	Q9ESE1
GO:0005789	Q9ESE1
GO:0005802	Q9ESE1
GO:0005829	Q9ESE1
GO:0005886	Q9ESE1
GO:0007165	Q9ESE1
GO:0008104	Q9ESE1
GO:0016020	Q9ESE1
GO:0016197	Q9ESE1
GO:0019901	Q9ESE1
GO:0031410	Q9ESE1
GO:0034497	Q9ESE1
GO:0051018	Q9ESE1
GO:1990830	Q9ESE1
GO:0003723	O18964
GO:0004439	O18964
GO:0007420	O18964
GO:0046856	O18964
GO:0048471	O18964
GO:0048488	O18964
GO:0098793	O18964
GO:0003723	Q3UFM5
GO:0005730	Q3UFM5
GO:0042274	Q3UFM5
GO:0048820	Q3UFM5
GO:0000147	O74423
GO:0005543	O74423
GO:0005546	O74423
GO:0005768	O74423
GO:0005886	O74423
GO:0006897	O74423
GO:0007015	O74423
GO:0030036	O74423
GO:0030125	O74423
GO:0030276	O74423
GO:0030479	O74423
GO:0043130	O74423
GO:0000082	Q9NYY3
GO:0000776	Q9NYY3
GO:0000785	Q9NYY3
GO:0000922	Q9NYY3
GO:0002862	Q9NYY3
GO:0004674	Q9NYY3
GO:0005524	Q9NYY3
GO:0005634	Q9NYY3
GO:0005737	Q9NYY3
GO:0005813	Q9NYY3
GO:0005814	Q9NYY3
GO:0005829	Q9NYY3
GO:0006468	Q9NYY3
GO:0006977	Q9NYY3
GO:0007052	Q9NYY3
GO:0007265	Q9NYY3
GO:0007613	Q9NYY3
GO:0010508	Q9NYY3
GO:0016525	Q9NYY3
GO:0018105	Q9NYY3
GO:0030425	Q9NYY3
GO:0032486	Q9NYY3
GO:0043008	Q9NYY3
GO:0043066	Q9NYY3
GO:0043123	Q9NYY3
GO:0045732	Q9NYY3
GO:0046599	Q9NYY3
GO:0048167	Q9NYY3
GO:0060291	Q9NYY3
GO:0060292	Q9NYY3
GO:0071866	Q9NYY3
GO:0090050	Q9NYY3
GO:0106310	Q9NYY3
GO:2000773	Q9NYY3
GO:0003723	Q14204
GO:0005524	Q14204
GO:0005576	Q14204
GO:0005813	Q14204
GO:0005829	Q14204
GO:0005868	Q14204
GO:0005874	Q14204
GO:0005881	Q14204
GO:0005938	Q14204
GO:0007052	Q14204
GO:0007097	Q14204
GO:0008090	Q14204
GO:0008569	Q14204
GO:0016020	Q14204
GO:0030175	Q14204
GO:0030286	Q14204
GO:0031122	Q14204
GO:0032388	Q14204
GO:0033962	Q14204
GO:0034063	Q14204
GO:0035578	Q14204
GO:0045505	Q14204
GO:0051293	Q14204
GO:0051301	Q14204
GO:0051959	Q14204
GO:0060236	Q14204
GO:0070062	Q14204
GO:0090235	Q14204
GO:0120162	Q14204
GO:1904115	Q14204
GO:1905832	Q14204
GO:0000325	F4HQM3
GO:0005576	F4HQM3
GO:0005783	F4HQM3
GO:0005794	F4HQM3
GO:0017040	F4HQM3
GO:0034599	F4HQM3
GO:0042759	F4HQM3
GO:0046512	F4HQM3
GO:0046514	F4HQM3
GO:0090156	F4HQM3
GO:0102121	F4HQM3
GO:0004175	P08217
GO:0004252	P08217
GO:0005576	P08217
GO:0005615	P08217
GO:0005829	P08217
GO:0006508	P08217
GO:0017171	P08217
GO:0032868	P08217
GO:0036457	P08217
GO:0050796	P08217
GO:0090330	P08217
GO:1901143	P08217
GO:0005777	Q0P5J1
GO:0005778	Q0P5J1
GO:0035336	Q0P5J1
GO:0080019	Q0P5J1
GO:0102965	Q0P5J1
GO:0002181	Q4R5H8
GO:0003735	Q4R5H8
GO:0005730	Q4R5H8
GO:0005791	Q4R5H8
GO:0022625	Q4R5H8
GO:0042788	Q4R5H8
GO:0000175	Q9H0D6
GO:0000956	Q9H0D6
GO:0001147	Q9H0D6
GO:0003723	Q9H0D6
GO:0004518	Q9H0D6
GO:0004534	Q9H0D6
GO:0005634	Q9H0D6
GO:0005654	Q9H0D6
GO:0005730	Q9H0D6
GO:0006364	Q9H0D6
GO:0006369	Q9H0D6
GO:0006396	Q9H0D6
GO:0006397	Q9H0D6
GO:0006401	Q9H0D6
GO:0007283	Q9H0D6
GO:0008409	Q9H0D6
GO:0016020	Q9H0D6
GO:0016070	Q9H0D6
GO:0016235	Q9H0D6
GO:0021766	Q9H0D6
GO:0030182	Q9H0D6
GO:0042802	Q9H0D6
GO:0046872	Q9H0D6
GO:0060041	Q9H0D6
GO:0001837	Q9Z175
GO:0001968	Q9Z175
GO:0004720	Q9Z175
GO:0005044	Q9Z175
GO:0005507	Q9Z175
GO:0005576	Q9Z175
GO:0005615	Q9Z175
GO:0005634	Q9Z175
GO:0005737	Q9Z175
GO:0006954	Q9Z175
GO:0016020	Q9Z175
GO:0018057	Q9Z175
GO:0021510	Q9Z175
GO:0030199	Q9Z175
GO:0030324	Q9Z175
GO:0045892	Q9Z175
GO:0060021	Q9Z175
GO:0061053	Q9Z175
GO:0062023	Q9Z175
GO:1905590	Q9Z175
GO:2000329	Q9Z175
GO:2001046	Q9Z175
GO:0000731	Q9Y253
GO:0003684	Q9Y253
GO:0003887	Q9Y253
GO:0005634	Q9Y253
GO:0005654	Q9Y253
GO:0005657	Q9Y253
GO:0005829	Q9Y253
GO:0006260	Q9Y253
GO:0006281	Q9Y253
GO:0006282	Q9Y253
GO:0006290	Q9Y253
GO:0009314	Q9Y253
GO:0010225	Q9Y253
GO:0035861	Q9Y253
GO:0042276	Q9Y253
GO:0046872	Q9Y253
GO:0070987	Q9Y253
GO:0071494	Q9Y253
GO:0003351	Q86VH2
GO:0003777	Q86VH2
GO:0005524	Q86VH2
GO:0005576	Q86VH2
GO:0005737	Q86VH2
GO:0005871	Q86VH2
GO:0005874	Q86VH2
GO:0005929	Q86VH2
GO:0007018	Q86VH2
GO:0008017	Q86VH2
GO:0016887	Q86VH2
GO:0021591	Q86VH2
GO:0051649	Q86VH2
GO:0060271	Q86VH2
GO:0001540	P04274
GO:0002024	P04274
GO:0002025	P04274
GO:0002028	P04274
GO:0002032	P04274
GO:0004941	P04274
GO:0005634	P04274
GO:0005769	P04274
GO:0005794	P04274
GO:0006366	P04274
GO:0006898	P04274
GO:0006939	P04274
GO:0007189	P04274
GO:0007190	P04274
GO:0008179	P04274
GO:0009409	P04274
GO:0010739	P04274
GO:0015459	P04274
GO:0016324	P04274
GO:0030501	P04274
GO:0031649	P04274
GO:0040015	P04274
GO:0042803	P04274
GO:0043235	P04274
GO:0043410	P04274
GO:0044877	P04274
GO:0045453	P04274
GO:0045944	P04274
GO:0045986	P04274
GO:0050873	P04274
GO:0051380	P04274
GO:0061885	P04274
GO:0071902	P04274
GO:0098992	P04274
GO:0120162	P04274
GO:1901098	P04274
GO:1904504	P04274
GO:1904646	P04274
GO:2000969	P04274
GO:0000723	Q5QJC2
GO:0002250	Q5QJC2
GO:0003684	Q5QJC2
GO:0004519	Q5QJC2
GO:0005634	Q5QJC2
GO:0006303	Q5QJC2
GO:0006310	Q5QJC2
GO:0035312	Q5QJC2
GO:0036297	Q5QJC2
GO:0070419	Q5QJC2
GO:0004930	Q61184
GO:0005886	Q61184
GO:0007186	Q61184
GO:0007193	Q61184
GO:0007623	Q61184
GO:0008502	Q61184
GO:0042562	Q61184
GO:0043025	Q61184
GO:0043235	Q61184
GO:0046676	Q61184
GO:0097159	Q61184
GO:0000785	Q9UIU6
GO:0000978	Q9UIU6
GO:0000981	Q9UIU6
GO:0001228	Q9UIU6
GO:0005634	Q9UIU6
GO:0005667	Q9UIU6
GO:0005737	Q9UIU6
GO:0006357	Q9UIU6
GO:0007519	Q9UIU6
GO:0008582	Q9UIU6
GO:0008584	Q9UIU6
GO:0009653	Q9UIU6
GO:0030238	Q9UIU6
GO:0030910	Q9UIU6
GO:0032880	Q9UIU6
GO:0034504	Q9UIU6
GO:0042472	Q9UIU6
GO:0043066	Q9UIU6
GO:0043524	Q9UIU6
GO:0043586	Q9UIU6
GO:0045214	Q9UIU6
GO:0045892	Q9UIU6
GO:0045893	Q9UIU6
GO:0046661	Q9UIU6
GO:0048538	Q9UIU6
GO:0048699	Q9UIU6
GO:0048701	Q9UIU6
GO:0050678	Q9UIU6
GO:0051451	Q9UIU6
GO:0060037	Q9UIU6
GO:0061055	Q9UIU6
GO:0061197	Q9UIU6
GO:0061551	Q9UIU6
GO:0072075	Q9UIU6
GO:0072095	Q9UIU6
GO:0072107	Q9UIU6
GO:0090190	Q9UIU6
GO:0098528	Q9UIU6
GO:1902725	Q9UIU6
GO:1990837	Q9UIU6
GO:0005737	Q41764
GO:0015629	Q41764
GO:0030042	Q41764
GO:0051015	Q41764
GO:0002025	P54833
GO:0002032	P54833
GO:0004941	P54833
GO:0005769	P54833
GO:0005794	P54833
GO:0005886	P54833
GO:0006898	P54833
GO:0007190	P54833
GO:0042803	P54833
GO:0043235	P54833
GO:0043410	P54833
GO:0045986	P54833
GO:0051380	P54833
GO:0071880	P54833
GO:1901098	P54833
GO:1904504	P54833
GO:0001849	O89103
GO:0005509	O89103
GO:0005886	O89103
GO:0009986	O89103
GO:0030246	O89103
GO:0031410	O89103
GO:0098609	O89103
GO:0004930	Q91178
